,Barrio,Barrio Latitude,Barrio Longitude,Venue,Venue Latitude,Venue Longitude,Category
2398,La Sagrera,41.4237499,2.189582,Prime Döner Kebab,41.42311718540789,2.1841484661818362,Falafel Restaurant
2399,La Sagrera,41.4237499,2.189582,Edelweiss Cafetería,41.41928889233414,2.189347080744422,Cafeteria
2400,Trinitat Vella,41.4491496,2.1933756,Casa Juan,41.449587050665976,2.1908212718102074,Spanish Restaurant
2401,Trinitat Vella,41.4491496,2.1933756,Medina,41.448667102033944,2.190284644220478,Tapas Restaurant
2402,Trinitat Vella,41.4491496,2.1933756,Parc del Nus de la Trinitat,41.44911182873249,2.1958279609680176,Park
2403,Trinitat Vella,41.4491496,2.1933756,METRO Trinitat Vella,41.448768,2.193953,Metro Station
2404,Trinitat Vella,41.4491496,2.1933756,Club Esportiu Trinitat,41.451056941543975,2.193555548232436,Soccer Field
2405,Trinitat Vella,41.4491496,2.1933756,Ca la Rosa,41.44560930560812,2.1914161329496427,Breakfast Spot
2406,Trinitat Vella,41.4491496,2.1933756,Plaça de la Trinitat,41.448915598796,2.1878301561757483,Park
2407,El Besòs i el Maresme,41.4149787,2.2138765,Sharma Climbing Barcelona,41.415694439047904,2.2105900870964073,Climbing Gym
2408,El Besòs i el Maresme,41.4149787,2.2138765,Mercadona,41.41387962622269,2.212038705058794,Big Box Store
2409,El Besòs i el Maresme,41.4149787,2.2138765,Hotel Vincci Bit,41.41158002010249,2.2119486723144237,Hotel
2410,El Besòs i el Maresme,41.4149787,2.2138765,CEM MARESME,41.412412175636426,2.213362951961975,Gym / Fitness Center
2411,El Besòs i el Maresme,41.4149787,2.2138765,Bar Nino,41.41348521239712,2.215896248817444,Spanish Restaurant
2412,El Besòs i el Maresme,41.4149787,2.2138765,Consum Basic,41.41477750579246,2.21828402297655,Supermarket
2413,El Besòs i el Maresme,41.4149787,2.2138765,Can Canyes,41.41162829459607,2.2161116324949863,Restaurant
2414,El Besòs i el Maresme,41.4149787,2.2138765,Granja Montserrat,41.41050468064663,2.2136536338020076,Diner
2415,El Besòs i el Maresme,41.4149787,2.2138765,Granier,41.41204614614897,2.217486716257888,Bakery
2416,El Besòs i el Maresme,41.4149787,2.2138765,Tryp Condal Mar,41.41252699999999,2.209129,Hotel
2417,El Besòs i el Maresme,41.4149787,2.2138765,Torre Del Oro,41.414459,2.216585,Diner
2418,El Besòs i el Maresme,41.4149787,2.2138765,Padel 7 Sant Martí,41.41387,2.21121,Gym / Fitness Center
2419,El Besòs i el Maresme,41.4149787,2.2138765,Intersport,41.412342159127725,2.2175827094650296,Sporting Goods Shop
2420,el Clot,41.4102828,2.1867259,Restaurante El Clot,41.40873340990243,2.1870943921895982,Mediterranean Restaurant
2421,el Clot,41.4102828,2.1867259,El Taller Bar Cultural,41.40862834493564,2.1882545975081813,Restaurant
2422,el Clot,41.4102828,2.1867259,Dolsotbap,41.4090576171875,2.1887378692626953,Korean Restaurant
2423,el Clot,41.4102828,2.1867259,Forn Colón,41.41060798772909,2.185011246582506,Café
2424,el Clot,41.4102828,2.1867259,La Clotenca,41.40773101591848,2.1880484283428814,Comfort Food Restaurant
2425,el Clot,41.4102828,2.1867259,D'Clot,41.40961892296398,2.1842461824417114,Café
2426,el Clot,41.4102828,2.1867259,La Revolta,41.408198,2.18961,Tapas Restaurant
2427,el Clot,41.4102828,2.1867259,Restaurant Al Magribia,41.408357,2.186343,Moroccan Restaurant
2428,el Clot,41.4102828,2.1867259,Tutu Vietnamese Cuisine,41.407116,2.187755,Vietnamese Restaurant
2429,el Clot,41.4102828,2.1867259,He Cheng,41.40793550198195,2.1845040420921884,Chinese Restaurant
2430,el Clot,41.4102828,2.1867259,SienTe,41.410618246595064,2.1828541060899584,Tea Room
2431,el Clot,41.4102828,2.1867259,El Tall Iberic,41.41178082860658,2.188741755383084,Restaurant
2432,el Clot,41.4102828,2.1867259,Frankfurt Rogent,41.409047609903766,2.1853995323181152,Hot Dog Joint
2433,el Clot,41.4102828,2.1867259,Marlen - Tastets,41.408859128943675,2.1886026519718262,Tapas Restaurant
2434,el Clot,41.4102828,2.1867259,"Enrique Tomás - Rogent, 19",41.408947420447994,2.1851516608882045,Spanish Restaurant
2435,el Clot,41.4102828,2.1867259,Parc del Clot,41.407860711077916,2.1903991699218746,Park
2436,el Clot,41.4102828,2.1867259,Mercat del Clot,41.407915242869805,2.1886422344056675,Farmers Market
2437,el Clot,41.4102828,2.1867259,Pizza Luna,41.41145872732675,2.1850278618197545,Pizza Place
2438,el Clot,41.4102828,2.1867259,Creps Clot,41.410182,2.183303,Creperie
2439,el Clot,41.4102828,2.1867259,Miseria e Nobiltà,41.414124,2.184156,Italian Restaurant
2440,el Clot,41.4102828,2.1867259,Queimada Nivell Q,41.40947013988498,2.1811405380244255,Gaming Cafe
2441,el Clot,41.4102828,2.1867259,Santutxo,41.40988670412606,2.1816878244771942,Beer Garden
2442,el Clot,41.4102828,2.1867259,La Llama,41.41400152291524,2.1842206429318667,Restaurant
2443,el Clot,41.4102828,2.1867259,Mendieta Pastelería Argentina,41.408348240916425,2.1818826468348247,Pastry Shop
2444,el Clot,41.4102828,2.1867259,Bonpreu,41.40892541331649,2.181756236865265,Supermarket
2445,el Clot,41.4102828,2.1867259,El Ruedo,41.41092143698526,2.1809910659276444,South American Restaurant
2446,el Clot,41.4102828,2.1867259,Muntanya Doner Kebab,41.412383372695444,2.1838305818753363,Middle Eastern Restaurant
2447,el Clot,41.4102828,2.1867259,Almirall,41.40986181485903,2.1884163249645243,Bar
2448,el Clot,41.4102828,2.1867259,Naranjito,41.41122117991593,2.1901234127243696,Cocktail Bar
2449,el Clot,41.4102828,2.1867259,Barcelona Urbany,41.40683383153017,2.1866513231717843,Hostel
2450,el Clot,41.4102828,2.1867259,El Rovell del Clot,41.410987471321896,2.182383559253124,Mediterranean Restaurant
2451,el Clot,41.4102828,2.1867259,PowerGym Barcelona,41.40666545774701,2.184243476533711,Gym / Fitness Center
2452,el Clot,41.4102828,2.1867259,Pizza Qué?,41.41150970564624,2.1815317761688333,Pizza Place
2453,el Clot,41.4102828,2.1867259,Frankfurt Rafa,41.410743710865674,2.180894237118689,Hot Dog Joint
2454,el Clot,41.4102828,2.1867259,Cafès Caracas,41.408683542198915,2.1859138650278434,Café
2455,el Clot,41.4102828,2.1867259,Plaça de Valentí Almirall,41.40888955182306,2.1918802286410433,Plaza
2456,el Clot,41.4102828,2.1867259,Il Capriccio Napoletano,41.41437430572788,2.1878980100154877,Italian Restaurant
2457,el Clot,41.4102828,2.1867259,Pannus,41.407784488784856,2.189050229202548,Bakery
2458,el Clot,41.4102828,2.1867259,Gent del Barri,41.40917284120317,2.18465900621814,Café
2459,el Clot,41.4102828,2.1867259,Salon Amistad,41.413540080440455,2.188724303981063,Chinese Restaurant
2460,el Clot,41.4102828,2.1867259,Braseria Suyapa,41.41167106649779,2.1859350089670406,Restaurant
2461,el Clot,41.4102828,2.1867259,Bona Burguer,41.40915,2.1827521,Burger Joint
2462,el Clot,41.4102828,2.1867259,Ca la Margui,41.408208471535985,2.1878332663041227,Spanish Restaurant
2463,el Clot,41.4102828,2.1867259,Leonardo Boutique Hotel Barcelona,41.41104633625311,2.185655499578394,Hotel
2464,el Clot,41.4102828,2.1867259,Hotel Catalonia Albéniz,41.40805033264432,2.1858922498501103,Hotel
2465,el Clot,41.4102828,2.1867259,Confitería La Palma,41.40811048921201,2.188423148844498,Dessert Shop
2466,el Clot,41.4102828,2.1867259,Anagerie,41.41043018933668,2.1830830614197136,Bakery
2467,el Clot,41.4102828,2.1867259,Bar Refugio De Los 33,41.407718507213076,2.188865868162069,Latin American Restaurant
2468,el Clot,41.4102828,2.1867259,Consum Basic,41.41111823720035,2.1824973235330787,Grocery Store
2469,el Clot,41.4102828,2.1867259,Pastisseria Figuls,41.41273177388991,2.19000475061557,Dessert Shop
2470,el Clot,41.4102828,2.1867259,Casa De Cuenca,41.4144350293623,2.185404263155377,Spanish Restaurant
2471,el Clot,41.4102828,2.1867259,Capritxets del Clot,41.408074,2.188911,Coffee Shop
2472,el Clot,41.4102828,2.1867259,El patio de mi casa,41.40690578921816,2.188895620179878,Tapas Restaurant
2473,el Clot,41.4102828,2.1867259,Poliesportiu Municipal Vintró,41.406827797650855,2.185998686697972,Gym
2474,el Clot,41.4102828,2.1867259,A Ruta Galega,41.40831894790254,2.1885281648006405,Spanish Restaurant
2475,el Clot,41.4102828,2.1867259,Plaça de l'Oca,41.408966912421306,2.185176008104459,Plaza
2476,el Clot,41.4102828,2.1867259,Old School Bakery Cafe (Old School Bakery & Cafe),41.411034,2.1914406,Pastry Shop
2477,el Clot,41.4102828,2.1867259,Oficina Correos,41.40888667574046,2.189653515815735,Post Office
2478,el Clot,41.4102828,2.1867259,Hotel Catalonia Sagrada Familia ***,41.40764323343585,2.1850931960739923,Hotel
2479,el Clot,41.4102828,2.1867259,Granier,41.41029418557321,2.184539692761437,Bakery
2480,el Clot,41.4102828,2.1867259,la Sirena,41.41154432251078,2.1812748450955026,Grocery Store
2481,el Clot,41.4102828,2.1867259,Hotel Catalonia Atenas,41.410948822766436,2.1867668632819055,Hotel
2482,el Clot,41.4102828,2.1867259,Vadepizza,41.40991256961788,2.1861878643352703,Pizza Place
2483,el Clot,41.4102828,2.1867259,BAR Comidas CLOT,41.40792573421504,2.188561203456036,Café
2484,el Clot,41.4102828,2.1867259,Londres 2,41.408401364652484,2.1819549555762445,Spanish Restaurant
2485,el Clot,41.4102828,2.1867259,Clot 76,41.40834498225891,2.188555009331351,Cocktail Bar
2486,el Clot,41.4102828,2.1867259,Luar,41.413133812182124,2.1904121334775413,Coffee Shop
2487,el Clot,41.4102828,2.1867259,Aroma de Café,41.41235834828693,2.189685749776747,Café
2488,el Clot,41.4102828,2.1867259,The Catalan Sandwich,41.407904341650365,2.1855242843117058,Sandwich Place
2489,el Clot,41.4102828,2.1867259,Estació ITV,41.41135178323713,2.1848157027264974,Auto Garage
2490,el Clot,41.4102828,2.1867259,La Coctelera,41.40848858365645,2.186639812811822,Spanish Restaurant
2491,el Clot,41.4102828,2.1867259,On!,41.41132495471731,2.1858860711734796,Coffee Shop
2492,el Clot,41.4102828,2.1867259,Cafeteria Estacio RENFE El Clot-Aragó,41.409420993048194,2.1875834209220537,Restaurant
2493,el Clot,41.4102828,2.1867259,La Granjeta,41.40792805984041,2.1885666451216963,Bar
2494,el Clot,41.4102828,2.1867259,Los Pajaritos,41.41275053352813,2.1832844886434226,Seafood Restaurant
2495,el Clot,41.4102828,2.1867259,Bonpreu,41.41414177794537,2.1896751294140433,Supermarket
2496,el Clot,41.4102828,2.1867259,TMB Mallorca-Navas de Tolosa,41.41378562697479,2.1894334893770067,Bus Station
2497,el Clot,41.4102828,2.1867259,Bar Delás,41.40734407808471,2.182732511667931,Spanish Restaurant
2498,el Clot,41.4102828,2.1867259,En Zhou,41.41466354792108,2.1880096841521106,Asian Restaurant
2499,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Queimada Nivell Q,41.40947013988498,2.1811405380244255,Gaming Cafe
2500,El Camp de l'Arpa del Clot,41.4107542,2.1828156,El Ruedo,41.41092143698526,2.1809910659276444,South American Restaurant
2501,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Santutxo,41.40988670412606,2.1816878244771942,Beer Garden
2502,El Camp de l'Arpa del Clot,41.4107542,2.1828156,SienTe,41.410618246595064,2.1828541060899584,Tea Room
2503,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Enigmik Room Escape Barcelona,41.410182414225,2.179583972332334,Escape Room
2504,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Bonpreu,41.40892541331649,2.181756236865265,Supermarket
2505,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Forn Colón,41.41060798772909,2.185011246582506,Café
2506,El Camp de l'Arpa del Clot,41.4107542,2.1828156,D'Clot,41.40961892296398,2.1842461824417114,Café
2507,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Mendieta Pastelería Argentina,41.408348240916425,2.1818826468348247,Pastry Shop
2508,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Il Piccolo Focone,41.409018133905604,2.1795097319180865,Italian Restaurant
2509,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Frankfurt Rafa,41.410743710865674,2.180894237118689,Hot Dog Joint
2510,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Pizza Qué?,41.41150970564624,2.1815317761688333,Pizza Place
2511,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Timesburg,41.41029034080789,2.1801631752557666,Burger Joint
2512,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Goiko Grill,41.410305,2.180179,Burger Joint
2513,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Forn Elias,41.41222921025218,2.1806498893900965,Bakery
2514,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Sant Jordi Hostel Sagrada Familia,41.40991943027418,2.179260940656686,Hostel
2515,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Muntanya Doner Kebab,41.412383372695444,2.1838305818753363,Middle Eastern Restaurant
2516,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Creps Clot,41.410182,2.183303,Creperie
2517,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Miseria e Nobiltà,41.414124,2.184156,Italian Restaurant
2518,El Camp de l'Arpa del Clot,41.4107542,2.1828156,He Cheng,41.40793550198195,2.1845040420921884,Chinese Restaurant
2519,El Camp de l'Arpa del Clot,41.4107542,2.1828156,La Llama,41.41400152291524,2.1842206429318667,Restaurant
2520,El Camp de l'Arpa del Clot,41.4107542,2.1828156,El Rovell del Clot,41.410987471321896,2.182383559253124,Mediterranean Restaurant
2521,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Restaurante El Clot,41.40873340990243,2.1870943921895982,Mediterranean Restaurant
2522,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Pizza Luna,41.41145872732675,2.1850278618197545,Pizza Place
2523,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Frankfurt Rogent,41.409047609903766,2.1853995323181152,Hot Dog Joint
2524,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Duet Fit Sagrada Familia,41.40729188190754,2.180954007576255,Gym / Fitness Center
2525,El Camp de l'Arpa del Clot,41.4107542,2.1828156,"Enrique Tomás - Rogent, 19",41.408947420447994,2.1851516608882045,Spanish Restaurant
2526,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Kailash Restaurante Tibetano,41.41145764500947,2.180172471636698,Asian Restaurant
2527,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Restaurant Al Magribia,41.408357,2.186343,Moroccan Restaurant
2528,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Casablanca Pub,41.40893885758646,2.179327858671058,Cocktail Bar
2529,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Forn de la Cantonada,41.4112162,2.1768704,Bakery
2530,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Bona Burguer,41.40915,2.1827521,Burger Joint
2531,El Camp de l'Arpa del Clot,41.4107542,2.1828156,PowerGym Barcelona,41.40666545774701,2.184243476533711,Gym / Fitness Center
2532,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Happy People Sagrada Familia,41.41263597557632,2.180591865023263,Hotel
2533,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Claror,41.40693037601147,2.180005545664177,Gym
2534,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Restaurante Azul,41.411190516,2.178738779,Restaurant
2535,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Els Miralls,41.410813836149764,2.179487943649292,Restaurant
2536,El Camp de l'Arpa del Clot,41.4107542,2.1828156,El Cafetó,41.414538,2.181093,Bakery
2537,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Consum Basic,41.41111823720035,2.1824973235330787,Grocery Store
2538,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Anagerie,41.41043018933668,2.1830830614197136,Bakery
2539,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Paradis D'or,41.41154777262765,2.1784369219973194,Chinese Restaurant
2540,El Camp de l'Arpa del Clot,41.4107542,2.1828156,9 vintage,41.413913191701056,2.179895936681417,BBQ Joint
2541,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Gent del Barri,41.40917284120317,2.18465900621814,Café
2542,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Bodega Fermín,41.41445878907642,2.1804803609848022,Wine Bar
2543,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Cafès Caracas,41.408683542198915,2.1859138650278434,Café
2544,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Cafeteria El Nilo,41.40715800117252,2.181766968355581,Middle Eastern Restaurant
2545,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Leonardo Boutique Hotel Barcelona,41.41104633625311,2.185655499578394,Hotel
2546,El Camp de l'Arpa del Clot,41.4107542,2.1828156,L'Ombra,41.41410124421461,2.1811822125104103,Mediterranean Restaurant
2547,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Almirall,41.40986181485903,2.1884163249645243,Bar
2548,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Braseria Suyapa,41.41167106649779,2.1859350089670406,Restaurant
2549,El Camp de l'Arpa del Clot,41.4107542,2.1828156,la Sirena,41.41154432251078,2.1812748450955026,Grocery Store
2550,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Casa De Cuenca,41.4144350293623,2.185404263155377,Spanish Restaurant
2551,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Hotel Catalonia Albéniz,41.40805033264432,2.1858922498501103,Hotel
2552,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Mercadona,41.406767369598285,2.181215837012627,Supermarket
2553,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Vivari,41.40728020249209,2.181782253244898,Bakery
2554,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Charter,41.40948816536587,2.1802540631718754,Department Store
2555,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Londres 2,41.408401364652484,2.1819549555762445,Spanish Restaurant
2556,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Pinxo Panxo Bar,41.40845561162254,2.1803864568209974,Tapas Restaurant
2557,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Plaça de l'Oca,41.408966912421306,2.185176008104459,Plaza
2558,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Granier,41.41029418557321,2.184539692761437,Bakery
2559,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Hotel Catalonia Sagrada Familia ***,41.40764323343585,2.1850931960739923,Hotel
2560,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Paul,41.40948078573695,2.1788386263710264,Bakery
2561,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Lidl,41.406823283424515,2.181149371086479,Grocery Store
2562,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Xoco,41.412808616165385,2.178604092377147,Snack Place
2563,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Vadepizza,41.40991256961788,2.1861878643352703,Pizza Place
2564,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Toscana,41.410911966035975,2.179328598583027,Italian Restaurant
2565,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Hotel Catalonia Atenas,41.410948822766436,2.1867668632819055,Hotel
2566,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Estació ITV,41.41135178323713,2.1848157027264974,Auto Garage
2567,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Portofino,41.408698252472426,2.1801244418654897,Café
2568,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Domino's Pizza,41.41358366635015,2.18117424526105,Pizza Place
2569,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Kenko II,41.408230905114664,2.180656099371845,Latin American Restaurant
2570,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Los Pajaritos,41.41275053352813,2.1832844886434226,Seafood Restaurant
2571,El Camp de l'Arpa del Clot,41.4107542,2.1828156,The Catalan Sandwich,41.407904341650365,2.1855242843117058,Sandwich Place
2572,El Camp de l'Arpa del Clot,41.4107542,2.1828156,On!,41.41132495471731,2.1858860711734796,Coffee Shop
2573,El Camp de l'Arpa del Clot,41.4107542,2.1828156,L'oliva,41.41151516729873,2.1770489043806163,Spanish Restaurant
2574,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Barcelona apartments Sagrada Familia,41.411759396699395,2.1794831843121405,Hotel
2575,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Condis,41.41112826694279,2.1786816876086026,Grocery Store
2576,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Farmàcia Sant Pau,41.41254302839325,2.179315204779686,Pharmacy
2577,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Bar Delás,41.40734407808471,2.182732511667931,Spanish Restaurant
2578,El Camp de l'Arpa del Clot,41.4107542,2.1828156,La Coctelera,41.40848858365645,2.186639812811822,Spanish Restaurant
2579,El Camp de l'Arpa del Clot,41.4107542,2.1828156,METRO Encants,41.407074921513185,2.18208555381732,Metro Station
2580,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Cafeteria Estacio RENFE El Clot-Aragó,41.409420993048194,2.1875834209220537,Restaurant
2581,El Camp de l'Arpa del Clot,41.4107542,2.1828156,Graffiti Hostel,41.40628582129799,2.18329653829658,Hostel
2582,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Cursa dels Nassos,41.40683267699601,2.211329011613347,Track
2583,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Traspaso,41.40506236039866,2.209947109222412,Mediterranean Restaurant
2584,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Palo Alto Market,41.40443327710218,2.210289238089355,Flea Market
2585,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Parc de Diagonal Mar (Parque de Diagonal Mar),41.40742617998394,2.2147750854492188,Park
2586,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Restaurant Casa Isabel,41.40433386471011,2.214426933411878,Restaurant
2587,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Eat Street,41.40442581205362,2.210350501800594,Buffet
2588,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Les Petits Plaisirs,41.40470773168745,2.212901204973217,Café
2589,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,L'ham Restaurant,41.403833443932506,2.2114134976607374,Mediterranean Restaurant
2590,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Platja de la Nova Mar Bella (Playa Nova Mar Bella),41.40187358241788,2.215096950531006,Beach
2591,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Platja de Llevant,41.404440711860474,2.218090295791626,Beach
2592,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,La Cantina PaloAlto,41.40435667076723,2.211136347712101,Mediterranean Restaurant
2593,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,L escola Restaurant,41.403888570689745,2.2113974798261835,Mediterranean Restaurant
2594,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Hotel Occidental Atenea Mar,41.402481950041995,2.2122413542306303,Hotel
2595,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Pork&Tuna,41.406028,2.217041,Restaurant
2596,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,El Fornet de Can Romà,41.40671,2.207703,Bakery
2597,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Vincci Maritimo,41.40816571140429,2.2120795324039353,Hotel
2598,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Albatros,41.4052791770583,2.2131781331634532,Restaurant
2599,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Petit Mos,41.405845484042715,2.2082639963517305,Breakfast Spot
2600,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Bambú,41.405070945446454,2.218889733755179,Beach Bar
2601,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Pappa Pomodoro,41.408958684002016,2.2155734886128258,Pizza Place
2602,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Jasmine Thai,41.40506403269773,2.2096279230918463,Thai Restaurant
2603,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Faborit,41.407605,2.217556,Cafeteria
2604,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,La Cuineta D'en Pep,41.40184730189141,2.2111786518163314,Restaurant
2605,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,M&M Gourmet,41.40553541,2.20832606,Mediterranean Restaurant
2606,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Trattoria & Pizzeria Pappa Pomodoro,41.408090469638054,2.21661421772062,Italian Restaurant
2607,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,La Tagliatella,41.40866242753302,2.216941758632971,Italian Restaurant
2608,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,McDonald's,41.40279078464682,2.216050425363623,Fast Food Restaurant
2609,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Nueva Ola,41.404171355137656,2.21750105038032,Beach Bar
2610,Diagonal Mar i el Front Marítim del Poblenou,41.4052285,2.2133522,Bao Bap,41.404211,2.217448,Bistro
2611,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Hotel SB Glow,41.40228306279631,2.1910239884332587,Hotel
2612,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Hotel Sb Glow Sauna,41.402374,2.190667,Sauna / Steam Room
2613,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Deu Dits,41.39847740736391,2.1893137104761493,Climbing Gym
2614,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Hotel Ibis Barcelona,41.40104074530427,2.1942927116393776,Hotel
2615,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Madrelievito Laboratorio,41.398805,2.192327,Pizza Place
2616,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Espai Joliu,41.398873,2.19493,Café
2617,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Cafeteria Industrial,41.399158,2.195313,Cafeteria
2618,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Museo del Diseño de Barcelona,41.40254777242111,2.187944293957132,Art Museum
2619,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Novotel Barcelona City,41.4038304,2.1912296,Hotel
2620,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Golden Tulip Barcelona,41.40023812049811,2.1908702037996126,Hotel
2621,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Onair,41.39901287415873,2.1943014431738654,Dance Studio
2622,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,L'Estoneta,41.399198710747946,2.1885310113430023,Breakfast Spot
2623,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Teatre Nacional de Catalunya,41.39969815906721,2.1863276831207505,Theater
2624,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Duet Fit,41.40458074210619,2.191114185036265,Gym / Fitness Center
2625,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Sopa,41.40247756305261,2.1952005799474246,Vegetarian / Vegan Restaurant
2626,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,SKYE Coffee Co.,41.39681963317447,2.1913092252456856,Coffee Shop
2627,el Parc i la Llacuna del Poblenou,41.4007334,2.191342,Museo Can Framis,41.403106761731266,2.194980523599906,Art Museum
